Id,Title,Price,User_id,ProfileName,review/score,review/text,review/time,Description,Authors,Publisher,PublishedDate,Categories,RatingsCount,AverageRating,review_length,CategoriesList
303,Designing Data-Intensive Applications,41.32,208,User 106,5,insightful clear great comprehensive clear comprehensive challenging clear clear clear dense dense challenging great challenging great challenging dense great great clear great dense,2020-10-16 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,23,['machine learning']
307,Designing Data-Intensive Applications,50.44,341,User 453,3,clear dense comprehensive comprehensive dense challenging insightful great great dense,2020-10-21 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,10,['machine learning']
312,Designing Data-Intensive Applications,24.09,67,User 150,2,comprehensive dense challenging dense challenging great dense challenging dense comprehensive comprehensive clear insightful dense comprehensive great insightful insightful challenging great practical insightful,2020-01-14 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,22,['machine learning']
316,Designing Data-Intensive Applications,48.34,434,User 38,5,practical dense comprehensive dense comprehensive great dense dense dense challenging dense insightful practical great great great great comprehensive,2020-11-18 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,18,['machine learning']
320,Designing Data-Intensive Applications,25.32,356,User 266,4,challenging dense great clear great practical clear great,2020-08-17 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,8,['machine learning']
356,Designing Data-Intensive Applications,62.79,391,User 127,5,comprehensive practical great practical clear practical insightful insightful dense dense insightful clear challenging dense clear practical clear great dense practical clear great comprehensive challenging great challenging,2020-04-16 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,26,['machine learning']
361,Designing Data-Intensive Applications,24.25,30,User 209,2,great practical challenging practical dense insightful practical clear comprehensive insightful great dense challenging insightful clear practical dense great challenging great,2020-07-18 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,20,['machine learning']
384,Designing Data-Intensive Applications,18.62,433,User 98,3,insightful challenging challenging insightful great comprehensive great practical insightful practical challenging clear practical great practical dense challenging clear practical great practical dense dense insightful practical insightful challenging clear challenging,2020-08-07 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,29,['machine learning']
386,Designing Data-Intensive Applications,47.31,150,User 191,4,comprehensive dense clear clear challenging dense challenging challenging,2020-09-16 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,8,['machine learning']
392,Designing Data-Intensive Applications,44.4,198,User 202,5,clear challenging insightful clear challenging practical practical challenging great challenging insightful challenging,2020-12-24 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,12,['machine learning']
414,Designing Data-Intensive Applications,66.65,432,User 326,2,insightful great insightful dense insightful great dense comprehensive insightful insightful practical clear dense great challenging comprehensive comprehensive practical great practical challenging great practical clear challenging clear dense,2020-01-10 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,27,['machine learning']
420,Designing Data-Intensive Applications,44.51,134,User 279,2,practical dense great practical practical practical great insightful practical practical clear insightful comprehensive practical insightful great dense dense comprehensive challenging practical challenging,2020-09-11 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,22,['machine learning']
428,Designing Data-Intensive Applications,60.6,178,User 442,5,practical comprehensive challenging challenging clear clear challenging insightful great practical clear great insightful comprehensive clear comprehensive practical,2020-06-15 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,17,['machine learning']
456,Designing Data-Intensive Applications,22.91,165,User 24,2,comprehensive clear insightful dense great dense challenging comprehensive insightful comprehensive dense,2020-03-15 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,11,['machine learning']
473,Designing Data-Intensive Applications,50.19,200,User 262,1,great practical clear clear challenging dense practical challenging great dense clear clear insightful great practical comprehensive,2020-12-27 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,16,['machine learning']
484,Designing Data-Intensive Applications,47.52,138,User 451,5,dense insightful challenging dense clear dense comprehensive insightful clear comprehensive challenging dense comprehensive insightful clear clear insightful dense clear clear clear insightful dense dense insightful challenging practical comprehensive challenging,2020-11-27 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,29,['machine learning']
519,Designing Data-Intensive Applications,27.13,256,User 18,5,challenging insightful comprehensive practical comprehensive dense comprehensive challenging insightful practical insightful clear dense,2020-10-10 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,13,['machine learning']
520,Designing Data-Intensive Applications,45.89,154,User 326,5,comprehensive great challenging challenging great great clear comprehensive challenging comprehensive practical great dense insightful challenging insightful great dense dense comprehensive,2020-10-14 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,20,['machine learning']
522,Designing Data-Intensive Applications,32.98,497,User 90,2,clear great insightful clear challenging dense clear insightful great dense great practical clear insightful insightful challenging great clear practical practical challenging insightful dense challenging insightful insightful practical dense comprehensive practical,2020-05-05 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,30,['machine learning']
540,Designing Data-Intensive Applications,76.43,164,User 81,3,dense practical insightful comprehensive practical comprehensive practical great dense great clear insightful comprehensive clear challenging practical challenging dense great clear clear challenging insightful,2020-04-23 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,23,['machine learning']
542,Designing Data-Intensive Applications,16.9,493,User 382,5,clear dense comprehensive practical clear great great practical insightful challenging comprehensive comprehensive great great insightful clear comprehensive,2020-01-18 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,17,['machine learning']
547,Designing Data-Intensive Applications,64.45,241,User 407,5,clear great comprehensive clear insightful great great challenging great great dense dense comprehensive clear challenging comprehensive dense practical practical practical great challenging great insightful insightful clear,2020-03-18 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,26,['machine learning']
565,Designing Data-Intensive Applications,26.61,409,User 148,5,dense practical comprehensive insightful challenging practical practical comprehensive clear,2020-02-18 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,9,['machine learning']
570,Designing Data-Intensive Applications,25.64,172,User 103,3,dense practical great insightful clear insightful clear great challenging challenging clear practical dense comprehensive comprehensive insightful,2020-02-02 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,16,['machine learning']
572,Designing Data-Intensive Applications,60.31,32,User 417,4,comprehensive clear comprehensive dense great practical clear practical practical clear challenging insightful clear practical,2020-03-20 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,14,['machine learning']
579,Designing Data-Intensive Applications,25.21,476,User 423,5,insightful dense dense insightful insightful practical great dense challenging great comprehensive insightful clear challenging dense,2020-09-26 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,15,['machine learning']
585,Designing Data-Intensive Applications,72.01,304,User 461,5,great comprehensive insightful comprehensive comprehensive dense great practical comprehensive,2020-08-31 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,9,['machine learning']
595,Designing Data-Intensive Applications,78.14,146,User 446,4,great practical clear challenging comprehensive insightful comprehensive challenging insightful great great dense comprehensive great comprehensive great challenging,2020-03-07 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,17,['machine learning']
601,Designing Data-Intensive Applications,21.46,450,User 388,3,insightful practical challenging comprehensive great dense clear challenging insightful,2020-07-21 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,9,['machine learning']
602,Designing Data-Intensive Applications,15.2,218,User 367,3,clear challenging clear practical challenging clear insightful insightful comprehensive great insightful great insightful dense dense great dense great insightful comprehensive comprehensive practical insightful comprehensive dense,2020-03-11 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,25,['machine learning']
626,Designing Data-Intensive Applications,57.76,488,User 416,3,clear great comprehensive challenging insightful insightful practical practical practical great,2020-07-18 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,10,['machine learning']
627,Designing Data-Intensive Applications,55.13,357,User 196,2,practical clear dense practical challenging great challenging great clear comprehensive practical clear practical challenging,2020-09-01 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,14,['machine learning']
639,Designing Data-Intensive Applications,25.05,255,User 316,4,clear practical dense comprehensive challenging dense great comprehensive great dense practical clear insightful great dense challenging comprehensive great great comprehensive clear dense comprehensive challenging,2020-11-07 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,24,['machine learning']
640,Designing Data-Intensive Applications,12.15,167,User 278,4,dense great insightful great comprehensive practical challenging clear comprehensive great insightful,2020-02-04 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,11,['machine learning']
643,Designing Data-Intensive Applications,31.18,361,User 250,2,dense dense challenging great comprehensive insightful practical comprehensive dense challenging practical great challenging comprehensive insightful dense comprehensive comprehensive comprehensive great comprehensive dense comprehensive,2020-10-11 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,23,['machine learning']
645,Designing Data-Intensive Applications,64.8,269,User 245,2,challenging challenging clear great challenging challenging comprehensive insightful great comprehensive great clear insightful dense dense insightful dense practical practical challenging insightful comprehensive great dense,2020-11-08 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,24,['machine learning']
650,Designing Data-Intensive Applications,12.83,213,User 342,5,comprehensive challenging clear clear great comprehensive comprehensive challenging challenging challenging challenging challenging comprehensive great insightful great practical clear practical challenging insightful clear dense insightful dense practical clear challenging comprehensive comprehensive,2020-06-30 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,30,['machine learning']
654,Designing Data-Intensive Applications,60.01,128,User 165,1,clear insightful dense clear dense dense practical insightful practical dense challenging clear dense great insightful practical insightful challenging insightful,2020-04-11 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,19,['machine learning']
661,Designing Data-Intensive Applications,78.67,219,User 432,1,challenging insightful great challenging comprehensive challenging clear dense,2020-01-11 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,8,['machine learning']
666,Designing Data-Intensive Applications,70.46,227,User 491,2,challenging comprehensive challenging clear practical comprehensive challenging insightful insightful insightful great challenging great practical clear,2020-05-19 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,15,['machine learning']
673,Designing Data-Intensive Applications,36.16,104,User 498,3,practical challenging dense practical challenging great practical great dense insightful practical dense clear dense challenging dense practical comprehensive practical clear insightful great great dense great insightful practical,2020-09-07 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,27,['machine learning']
675,Designing Data-Intensive Applications,36.89,174,User 6,4,practical practical practical challenging insightful dense clear comprehensive insightful challenging insightful insightful dense challenging clear challenging great great dense dense insightful comprehensive great great dense comprehensive challenging challenging comprehensive,2020-10-12 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,29,['machine learning']
687,Designing Data-Intensive Applications,40.34,159,User 103,5,comprehensive great practical insightful challenging practical clear practical clear challenging clear comprehensive dense dense challenging practical practical clear,2020-09-04 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,18,['machine learning']
689,Designing Data-Intensive Applications,49.23,216,User 224,4,great great challenging great great challenging practical clear comprehensive great practical dense challenging comprehensive clear practical great practical challenging clear insightful challenging clear,2020-06-06 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,23,['machine learning']
712,Designing Data-Intensive Applications,19.17,265,User 349,2,comprehensive comprehensive clear great dense comprehensive great comprehensive dense challenging comprehensive great dense clear dense insightful insightful challenging dense clear great challenging insightful clear comprehensive great insightful great,2020-06-24 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,28,['machine learning']
722,Designing Data-Intensive Applications,36.53,188,User 462,2,clear insightful comprehensive great practical practical clear practical challenging practical practical clear insightful practical practical comprehensive,2020-01-18 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,16,['machine learning']
738,Designing Data-Intensive Applications,67.8,191,User 277,2,great great practical dense insightful challenging clear practical great great clear,2020-06-26 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,11,['machine learning']
772,Designing Data-Intensive Applications,75.79,243,User 221,5,practical practical dense challenging great challenging great challenging challenging great,2020-01-15 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,10,['machine learning']
775,Designing Data-Intensive Applications,52.59,411,User 270,5,practical practical dense insightful dense great clear challenging great insightful practical challenging comprehensive comprehensive practical great insightful great dense dense comprehensive challenging practical challenging comprehensive comprehensive practical dense insightful practical,2020-06-14 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,30,['machine learning']
801,Designing Data-Intensive Applications,27.74,399,User 296,2,practical dense great insightful practical insightful challenging insightful challenging clear practical challenging practical comprehensive dense dense challenging,2020-04-18 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,17,['machine learning']
802,Designing Data-Intensive Applications,42.84,427,User 233,3,comprehensive comprehensive insightful challenging challenging clear dense insightful practical clear challenging dense comprehensive,2020-06-04 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,13,['machine learning']
806,Designing Data-Intensive Applications,19.83,236,User 339,5,insightful practical dense great clear practical dense challenging challenging clear dense practical practical insightful great great challenging dense comprehensive dense,2020-09-30 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,20,['machine learning']
825,Designing Data-Intensive Applications,63.83,435,User 433,3,challenging great practical comprehensive practical dense comprehensive clear comprehensive dense insightful dense,2020-01-20 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,12,['machine learning']
846,Designing Data-Intensive Applications,17.71,89,User 84,5,practical dense great insightful great practical comprehensive great practical clear comprehensive great clear challenging great clear practical dense dense clear insightful clear practical practical,2020-12-17 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,24,['machine learning']
847,Designing Data-Intensive Applications,37.1,173,User 130,1,insightful clear great insightful clear dense comprehensive great comprehensive,2020-12-22 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,9,['machine learning']
877,Designing Data-Intensive Applications,52.68,176,User 182,3,clear challenging comprehensive practical comprehensive practical comprehensive challenging great great practical comprehensive comprehensive practical challenging practical comprehensive dense clear insightful great insightful challenging comprehensive,2020-05-31 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,24,['machine learning']
881,Designing Data-Intensive Applications,14.2,456,User 75,2,practical comprehensive comprehensive great clear dense insightful clear practical dense comprehensive dense,2020-09-19 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,12,['machine learning']
886,Designing Data-Intensive Applications,58.89,455,User 84,3,clear great challenging practical comprehensive practical great clear comprehensive practical great clear insightful practical challenging challenging clear,2020-03-04 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,17,['machine learning']
893,Designing Data-Intensive Applications,50.23,175,User 226,2,clear clear dense challenging clear insightful comprehensive great comprehensive dense clear comprehensive practical challenging,2020-07-21 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,14,['machine learning']
897,Designing Data-Intensive Applications,69.28,361,User 415,3,great comprehensive comprehensive practical dense dense great clear clear practical great practical dense clear comprehensive great practical challenging practical dense challenging comprehensive insightful challenging challenging,2020-04-13 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,25,['machine learning']
901,Designing Data-Intensive Applications,40.53,300,User 42,4,comprehensive challenging insightful insightful great dense great dense great comprehensive challenging clear,2020-12-24 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,12,['machine learning']
903,Designing Data-Intensive Applications,14.89,113,User 253,4,insightful clear insightful comprehensive clear dense dense comprehensive comprehensive comprehensive clear insightful clear insightful insightful practical challenging dense comprehensive practical great comprehensive challenging,2020-05-27 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,23,['machine learning']
911,Designing Data-Intensive Applications,18.86,128,User 174,5,clear challenging challenging challenging practical great great comprehensive comprehensive challenging challenging comprehensive clear dense clear dense great challenging insightful clear clear,2020-06-19 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,21,['machine learning']
920,Designing Data-Intensive Applications,41.37,440,User 215,4,clear clear great challenging comprehensive challenging practical dense insightful insightful,2020-11-09 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,10,['machine learning']
928,Designing Data-Intensive Applications,75.89,191,User 436,3,great challenging insightful clear great clear comprehensive practical great challenging insightful challenging challenging great insightful insightful challenging,2020-12-04 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,17,['machine learning']
946,Designing Data-Intensive Applications,30.78,219,User 267,3,clear comprehensive insightful challenging clear insightful great great challenging insightful dense clear challenging dense clear dense great challenging great clear great comprehensive practical dense comprehensive clear challenging great,2020-12-02 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,28,['machine learning']
954,Designing Data-Intensive Applications,32.15,23,User 256,5,insightful great challenging insightful challenging great challenging great clear challenging clear insightful insightful clear dense challenging great insightful challenging insightful great,2020-12-11 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,21,['machine learning']
972,Designing Data-Intensive Applications,53.2,204,User 391,5,great great great great challenging great comprehensive great dense challenging clear great clear,2020-10-19 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,13,['machine learning']
976,Designing Data-Intensive Applications,67.07,431,User 123,2,challenging clear insightful clear comprehensive clear great challenging clear insightful great dense insightful great practical insightful dense clear insightful practical,2020-03-15 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,20,['machine learning']
977,Designing Data-Intensive Applications,10.5,175,User 438,4,clear clear comprehensive insightful dense comprehensive great comprehensive insightful clear dense challenging great clear,2020-03-19 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,14,['machine learning']
987,Designing Data-Intensive Applications,49.15,102,User 447,1,insightful dense comprehensive insightful clear practical insightful practical practical dense clear practical practical practical dense great practical insightful great great clear comprehensive practical dense dense,2020-03-18 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,25,['machine learning']
992,Designing Data-Intensive Applications,48.39,431,User 242,1,dense clear insightful clear challenging comprehensive insightful great dense insightful great clear dense insightful clear challenging clear practical challenging dense clear dense great insightful insightful insightful clear insightful challenging dense,2020-08-02 22:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,30,['machine learning']
994,Designing Data-Intensive Applications,14.2,84,User 215,4,challenging insightful clear challenging dense comprehensive practical great great practical practical clear challenging clear practical clear practical insightful challenging great great insightful dense insightful practical practical dense,2020-02-25 23:00:00,Insightful discussion about Designing Data-Intensive Applications.,Martin Kleppmann,Manning,2013-04-04,machine learning,4517,3.17,27,['machine learning']
12,Deep Learning with Python,59.4,462,User 8,3,insightful challenging challenging insightful challenging comprehensive great great practical insightful insightful insightful clear dense insightful dense challenging insightful dense great,2020-10-17 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,20,['architecture']
45,Deep Learning with Python,47.33,288,User 462,3,practical challenging practical comprehensive insightful insightful practical comprehensive great challenging insightful comprehensive practical comprehensive dense challenging practical insightful challenging practical clear clear great,2020-11-04 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,23,['architecture']
53,Deep Learning with Python,71.87,280,User 213,3,insightful insightful clear challenging dense comprehensive great challenging comprehensive dense challenging insightful clear insightful great practical practical comprehensive challenging challenging challenging challenging great practical practical practical challenging,2020-06-08 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,27,['architecture']
80,Deep Learning with Python,34.3,62,User 294,3,great challenging comprehensive clear great challenging clear practical clear challenging clear dense great dense clear dense dense clear great dense dense challenging,2020-02-12 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,22,['architecture']
90,Deep Learning with Python,77.38,20,User 60,2,challenging practical insightful challenging dense dense challenging comprehensive practical insightful challenging dense comprehensive challenging practical insightful great dense practical great practical practical insightful challenging comprehensive practical great practical,2020-07-22 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,28,['architecture']
126,Deep Learning with Python,67.36,293,User 297,5,challenging insightful comprehensive great practical dense comprehensive insightful challenging clear challenging practical challenging great clear clear dense comprehensive challenging insightful,2020-07-22 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,20,['architecture']
131,Deep Learning with Python,10.23,449,User 89,1,clear challenging comprehensive dense comprehensive challenging great comprehensive insightful challenging great practical challenging challenging practical practical clear insightful comprehensive comprehensive challenging challenging clear insightful dense great comprehensive comprehensive clear great,2020-04-24 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,30,['architecture']
132,Deep Learning with Python,57.41,98,User 339,3,insightful insightful comprehensive challenging practical dense dense dense practical clear great dense great challenging insightful comprehensive challenging clear great great insightful great comprehensive comprehensive dense,2020-06-02 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,25,['architecture']
134,Deep Learning with Python,44.92,46,User 320,5,clear insightful great challenging insightful clear great practical great insightful insightful great,2020-05-26 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,12,['architecture']
137,Deep Learning with Python,72.76,141,User 286,5,clear dense practical dense dense clear great clear clear great clear clear clear,2020-11-21 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,13,['architecture']
144,Deep Learning with Python,41.98,391,User 190,2,comprehensive comprehensive comprehensive dense great insightful clear dense comprehensive great practical,2020-07-17 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,11,['architecture']
146,Deep Learning with Python,56.7,71,User 483,5,challenging great practical dense challenging dense clear challenging practical practical comprehensive practical clear practical comprehensive practical challenging dense dense dense insightful dense comprehensive clear,2020-11-08 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,24,['architecture']
160,Deep Learning with Python,45.52,251,User 272,1,insightful challenging comprehensive challenging challenging insightful practical great practical clear challenging comprehensive practical practical challenging dense dense practical great challenging great clear challenging insightful comprehensive dense great,2020-09-18 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,27,['architecture']
163,Deep Learning with Python,73.76,324,User 60,1,challenging insightful great practical challenging insightful great practical clear dense clear clear great comprehensive dense dense,2020-01-24 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,16,['architecture']
169,Deep Learning with Python,32.87,466,User 14,1,practical great insightful practical dense clear dense comprehensive insightful,2020-04-26 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,9,['architecture']
184,Deep Learning with Python,71.81,475,User 363,4,clear practical great insightful clear great challenging insightful great insightful great dense practical great challenging insightful great challenging clear,2020-11-15 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,19,['architecture']
196,Deep Learning with Python,67.39,106,User 262,2,challenging great dense practical challenging clear challenging clear practical insightful insightful dense practical insightful practical comprehensive dense great,2020-10-08 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,18,['architecture']
